No.,Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume
7371,TRHC,"Tabula Rasa HealthCare, Inc.",Healthcare,Health Information Services,USA,728.20M,-,31.04,1.21%,"255,346"
7372,TRI,Thomson Reuters Corporation,Industrials,Consulting Services,Canada,56.69B,8.14,113.58,-2.42%,"562,682"
7373,TRIB,Trinity Biotech plc,Healthcare,Diagnostics & Research,Ireland,48.86M,-,2.33,1.30%,"87,059"
7374,TRIL,Trillium Therapeutics Inc.,Healthcare,Biotechnology,Canada,2.32B,-,17.45,-0.23%,"1,812,530"
7375,TRIN,Trinity Capital Inc.,Financial,Asset Management,USA,438.83M,5.93,16.73,1.70%,"31,950"
7376,TRIP,"TripAdvisor, Inc.",Consumer Cyclical,Travel Services,USA,4.85B,-,35.36,5.62%,"2,831,428"
7377,TRIT,"Triterras, Inc.",Technology,Information Technology Services,Singapore,454.96M,127.91,5.50,3.58%,"196,389"
7378,TRKA,"Troika Media Group, Inc.",Communication Services,Advertising Agencies,USA,61.04M,-,1.46,6.57%,"542,868"
7379,TRMB,Trimble Inc.,Technology,Scientific & Technical Instruments,USA,22.88B,43.85,89.59,-1.05%,"1,533,646"
7380,TRMD,TORM plc,Energy,Oil & Gas Midstream,United Kingdom,608.44M,55.07,7.71,-1.41%,"9,434"
7381,TRMK,Trustmark Corporation,Financial,Banks - Regional,USA,1.95B,9.74,31.53,3.65%,"312,193"
7382,TRMR,Tremor International Ltd,Communication Services,Advertising Agencies,Israel,1.38B,-,20.22,5.37%,"227,488"
7383,TRMT,Tremont Mortgage Trust,Real Estate,REIT - Mortgage,USA,56.88M,6.94,5.49,-1.35%,"9,724"
7384,TRN,"Trinity Industries, Inc.",Industrials,Railroads,USA,2.75B,-,27.51,1.81%,"484,932"
7385,TRND,Pacer Trendpilot Fund of Funds ETF,Financial,Exchange Traded Fund,USA,-,-,30.82,0.87%,"1,123"
7386,TRNO,Terreno Realty Corporation,Real Estate,REIT - Industrial,USA,4.64B,64.11,64.56,-1.01%,"429,952"
7387,TRNS,"Transcat, Inc.",Industrials,Industrial Distribution,USA,481.20M,45.57,64.16,0.08%,"36,772"
7388,TROW,"T. Rowe Price Group, Inc.",Financial,Asset Management,USA,48.47B,16.71,212.06,2.48%,"921,777"
7389,TROX,Tronox Holdings plc,Basic Materials,Chemicals,USA,3.75B,3.46,24.46,2.86%,"2,086,671"
7390,TRP,TC Energy Corporation,Energy,Oil & Gas Midstream,Canada,48.30B,30.43,49.23,1.74%,"1,229,233"
7391,TRQ,Turquoise Hill Resources Ltd.,Basic Materials,Copper,Canada,2.94B,4.72,14.60,0.27%,"380,883"
7392,TRS,TriMas Corporation,Industrials,Specialty Industrial Machinery,USA,1.28B,-,30.01,3.34%,"77,014"
7393,TRST,TrustCo Bank Corp NY,Financial,Banks - Regional,USA,594.06M,10.55,30.86,1.85%,"67,921"
7394,TRT,Trio-Tech International,Technology,Semiconductor Equipment & Materials,USA,16.75M,27.36,4.35,2.59%,"9,585"
7395,TRTN,Triton International Limited,Industrials,Rental & Leasing Services,Bermuda,3.43B,10.01,51.19,2.11%,"320,564"
7396,TRTX,"TPG RE Finance Trust, Inc.",Real Estate,REIT - Mortgage,USA,976.74M,25.33,12.84,0.94%,"173,462"
7397,TRTY,Cambria Trinity ETF,Financial,Exchange Traded Fund,USA,-,-,27.74,0.81%,596
7398,TRU,TransUnion,Industrials,Consulting Services,USA,22.66B,48.91,116.84,0.55%,"1,579,651"
7399,TRUE,"TrueCar, Inc.",Communication Services,Internet Content & Information,USA,392.42M,-,4.18,1.95%,"448,147"
7400,TRUP,"Trupanion, Inc.",Financial,Insurance - Specialty,USA,3.45B,-,86.84,1.60%,"172,221"
7401,TRV,"The Travelers Companies, Inc.",Financial,Insurance - Property & Casualty,USA,39.02B,10.50,156.02,1.06%,"813,271"
7402,TRVG,trivago N.V.,Communication Services,Internet Content & Information,Germany,979.62M,-,2.64,10.92%,"1,237,678"
7403,TRVI,"Trevi Therapeutics, Inc.",Healthcare,Biotechnology,USA,30.16M,-,1.32,0.76%,"42,172"
7404,TRVN,"Trevena, Inc.",Healthcare,Biotechnology,USA,180.04M,-,1.22,0.00%,"817,059"
7405,TRX,Tanzanian Gold Corporation,Basic Materials,Gold,Canada,123.09M,-,0.50,-3.85%,"674,183"
7406,TRYP,"SonicShares Airlines, Hotels, Cruise Lines ETF",Financial,Exchange Traded Fund,USA,-,-,4.99,2.67%,"20,941"
7407,TS,Tenaris S.A.,Energy,Oil & Gas Equipment & Services,Luxembourg,12.48B,25.16,20.20,2.80%,"1,615,299"
7408,TSBK,"Timberland Bancorp, Inc.",Financial,Banks - Regional,USA,228.84M,8.40,27.84,-0.14%,"10,778"
7409,TSC,"TriState Capital Holdings, Inc.",Financial,Banks - Regional,USA,649.04M,13.02,19.80,3.23%,"76,840"
7410,TSCO,Tractor Supply Company,Consumer Cyclical,Specialty Retail,USA,24.29B,27.99,210.11,-0.83%,"710,247"
7411,TSE,Trinseo S.A.,Basic Materials,Specialty Chemicals,USA,2.09B,5.63,53.36,2.40%,"541,557"
7412,TSEM,Tower Semiconductor Ltd.,Technology,Semiconductors,Israel,3.51B,33.68,32.50,4.03%,"553,880"
7413,TSHA,"Taysha Gene Therapies, Inc.",Healthcare,Biotechnology,USA,809.21M,-,20.02,5.48%,"67,996"
7414,TSI,"TCW Strategic Income Fund, Inc.",Financial,Closed-End Fund - Debt,USA,279.57M,15.05,5.86,-0.09%,"46,223"
7415,TSIBU,Tishman Speyer Innovation Corp. II,Financial,Shell Companies,USA,-,-,9.90,0.33%,"9,057"
7416,TSLA,"Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,USA,726.00B,394.16,753.64,0.23%,"11,881,766"
7417,TSLX,"Sixth Street Specialty Lending, Inc.",Financial,Asset Management,USA,1.62B,5.38,22.27,0.77%,"281,463"
7418,TSM,Taiwan Semiconductor Manufacturing Company Limited,Technology,Semiconductors,Taiwan,554.95B,30.18,116.19,0.28%,"5,240,142"
7419,TSN,"Tyson Foods, Inc.",Consumer Defensive,Farm Products,USA,27.76B,11.99,76.11,0.83%,"1,487,340"
7420,TSP,TuSimple Holdings Inc.,Industrials,Trucking,USA,7.72B,-,39.52,6.15%,"1,008,658"
7421,TSQ,"Townsquare Media, Inc.",Communication Services,Advertising Agencies,USA,215.49M,31.17,13.06,-0.23%,"42,639"
7422,TSRI,"TSR, Inc.",Technology,Software - Application,USA,20.41M,-,10.36,2.16%,"31,304"
7423,TT,Trane Technologies plc,Industrials,Specialty Industrial Machinery,Ireland,44.65B,33.55,186.09,2.04%,"1,481,138"
7424,TTAC,TrimTabs U.S. Free Cash Flow Quality ETF,Financial,Exchange Traded Fund,USA,-,-,56.25,1.30%,"56,910"
7425,TTC,The Toro Company,Industrials,Tools & Accessories,USA,10.75B,25.74,99.78,1.36%,"531,264"
7426,TTCF,"Tattooed Chef, Inc.",Consumer Defensive,Packaged Foods,USA,1.56B,-,19.93,1.84%,"482,256"
7427,TTD,"The Trade Desk, Inc.",Technology,Software - Application,USA,36.88B,143.88,76.40,1.08%,"2,737,748"
7428,TTE,TotalEnergies SE,Energy,Oil & Gas Integrated,France,126.65B,19.64,46.73,2.52%,"2,675,009"
7429,TTEC,"TTEC Holdings, Inc.",Technology,Information Technology Services,USA,4.50B,27.81,96.14,2.42%,"137,788"
7430,TTEK,"Tetra Tech, Inc.",Industrials,Engineering & Construction,USA,8.23B,41.98,149.41,2.61%,"130,180"
7431,TTGT,"TechTarget, Inc.",Communication Services,Internet Content & Information,USA,2.49B,156.57,89.56,2.81%,"142,911"
7432,TTI,"TETRA Technologies, Inc.",Energy,Oil & Gas Equipment & Services,USA,388.60M,-,3.08,7.32%,"962,273"
7433,TTM,Tata Motors Limited,Consumer Cyclical,Auto Manufacturers,India,16.90B,-,22.07,4.10%,"1,156,650"
7434,TTMI,"TTM Technologies, Inc.",Technology,Electronic Components,USA,1.38B,830.67,12.46,0.73%,"1,026,656"
7435,TTNP,"Titan Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,19.60M,7.57,1.96,1.82%,"59,858"
7436,TTOO,"T2 Biosystems, Inc.",Healthcare,Diagnostics & Research,USA,167.46M,-,1.01,2.88%,"1,132,468"
7437,TTP,"Tortoise Pipeline & Energy Fund, Inc.",Financial,Asset Management,USA,54.50M,-,23.91,2.35%,"6,694"
7438,TTSH,"Tile Shop Holdings, Inc.",Consumer Cyclical,Home Improvement Retail,USA,413.34M,36.27,7.58,-1.43%,"96,899"
7439,TTT,ProShares UltraPro Short 20+ Year Treasury,Financial,Exchange Traded Fund,USA,-,-,32.39,6.62%,"116,950"
7440,TTWO,"Take-Two Interactive Software, Inc.",Communication Services,Electronic Gaming & Multimedia,USA,17.12B,26.14,146.68,0.98%,"1,175,829"
7441,TU,TELUS Corporation,Communication Services,Telecom Services,Canada,29.19B,30.62,22.69,0.89%,"678,965"
7442,TUEM,Tuesday Morning Corporation,Consumer Cyclical,Specialty Retail,USA,237.02M,-,2.75,1.10%,"1,153,533"
7443,TUFN,Tufin Software Technologies Ltd.,Technology,Software - Infrastructure,Israel,407.16M,-,10.78,1.89%,"108,039"
7444,TUGCU,TradeUP Global Corporation,Financial,Shell Companies,USA,-,-,9.91,0.00%,760
7445,TUP,Tupperware Brands Corporation,Consumer Cyclical,Packaging & Containers,USA,1.09B,8.67,22.25,-1.37%,"508,794"
7446,TUR,iShares MSCI Turkey ETF,Financial,Exchange Traded Fund,USA,-,-,21.47,-1.96%,"290,343"
7447,TURN,180 Degree Capital Corp.,Financial,Asset Management,USA,75.03M,2.81,7.27,1.54%,"18,401"
7448,TUSK,"Mammoth Energy Services, Inc.",Energy,Oil & Gas Equipment & Services,USA,132.82M,-,2.93,7.33%,"70,068"
7449,TUYA,Tuya Inc.,Technology,Software - Infrastructure,China,5.43B,-,9.47,-2.67%,"901,880"
7450,TV,"Grupo Televisa, S.A.B.",Communication Services,Broadcasting,Mexico,6.83B,16.22,12.18,-0.65%,"663,065"
7451,TVAC,Thayer Ventures Acquisition Corporation,Financial,Shell Companies,USA,217.32M,-,10.08,-0.20%,"519,333"
7452,TVACU,Thayer Ventures Acquisition Corporation,Financial,Shell Companies,USA,-,-,10.55,0.00%,0
7453,TVE,Tennessee Valley Authority PARRS A 2029,Utilities,Utilities - Regulated Electric,USA,-,-,26.94,-1.54%,"25,730"
7454,TVTX,"Travere Therapeutics, Inc.",Healthcare,Biotechnology,USA,1.52B,-,25.03,6.28%,"449,208"
7455,TVTY,"Tivity Health, Inc.",Healthcare,Medical Care Facilities,USA,1.12B,23.07,22.65,1.80%,"218,841"
7456,TW,Tradeweb Markets Inc.,Financial,Capital Markets,USA,19.58B,78.43,83.53,-0.05%,"280,428"
7457,TWCB,Bilander Acquisition Corp.,Financial,Shell Companies,USA,-,-,9.66,0.00%,0
7458,TWCBU,Bilander Acquisition Corp.,Financial,Shell Companies,USA,-,-,9.90,0.00%,0
7459,TWI,"Titan International, Inc.",Industrials,Farm & Heavy Construction Machinery,USA,449.52M,-,7.32,3.10%,"171,866"
7460,TWIN,"Twin Disc, Incorporated",Industrials,Specialty Industrial Machinery,USA,152.29M,-,10.62,1.14%,"21,369"
7461,TWKS,"Thoughtworks Holding, Inc.",Technology,Information Technology Services,USA,8.99B,613.75,29.46,-1.80%,"489,529"
7462,TWLO,Twilio Inc.,Communication Services,Internet Content & Information,USA,60.58B,-,348.99,-0.00%,"964,527"
7463,TWLV,Twelve Seas Investment Company II,Financial,Shell Companies,USA,430.93M,-,9.66,0.00%,0
7464,TWLVU,Twelve Seas Investment Company II,Financial,Shell Companies,USA,-,-,9.94,0.81%,1
7465,TWM,ProShares UltraShort Russell2000,Financial,Exchange Traded Fund,USA,-,-,13.39,-3.60%,"1,859,067"
7466,TWN,"The Taiwan Fund, Inc.",Financial,Closed-End Fund - Foreign,USA,269.85M,2.63,36.13,0.98%,"5,509"
7467,TWNK,"Hostess Brands, Inc.",Consumer Defensive,Packaged Foods,USA,2.22B,22.56,17.26,0.35%,"908,941"
7468,TWO,Two Harbors Investment Corp.,Real Estate,REIT - Mortgage,USA,2.06B,4.18,6.60,0.46%,"3,847,457"
7469,TWOA,two,Financial,Shell Companies,USA,214.65M,-,9.74,-0.51%,"6,201"
7470,TWOU,"2U, Inc.",Consumer Defensive,Education & Training Services,USA,2.53B,-,35.55,2.75%,"635,227"
7471,TWST,Twist Bioscience Corporation,Healthcare,Diagnostics & Research,USA,5.58B,-,121.07,0.12%,"272,750"
7472,TWTR,"Twitter, Inc.",Communication Services,Internet Content & Information,USA,53.06B,142.20,66.69,3.80%,"15,046,848"
7473,TX,Ternium S.A.,Basic Materials,Steel,Luxembourg,9.36B,3.63,43.82,-0.95%,"898,526"
7474,TXG,"10x Genomics, Inc.",Healthcare,Health Information Services,USA,17.20B,-,158.53,-0.14%,"431,081"
7475,TXMD,"TherapeuticsMD, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,USA,309.68M,-,0.72,1.66%,"5,337,254"
7476,TXN,Texas Instruments Incorporated,Technology,Semiconductors,USA,183.95B,27.71,198.67,1.40%,"2,728,841"
7477,TXRH,"Texas Roadhouse, Inc.",Consumer Cyclical,Restaurants,USA,6.53B,34.66,93.24,2.50%,"922,912"
7478,TXT,Textron Inc.,Industrials,Aerospace & Defense,USA,16.01B,23.10,71.26,2.30%,"1,015,573"
7479,TY,Tri-Continental Corporation,Financial,Closed-End Fund - Equity,USA,1.78B,9.13,34.13,1.01%,"53,975"
7480,TYD,Direxion Daily 7-10 Year Treasury Bull 3X Shares,Financial,Exchange Traded Fund,USA,-,-,53.88,-2.62%,"11,008"
7481,TYG,Tortoise Energy Infrastructure Corporation,Financial,Closed-End Fund - Equity,USA,323.84M,-,27.15,2.18%,"58,925"
7482,TYHT,"Shineco, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,China,98.03M,-,12.60,2.27%,"940,929"
7483,TYL,"Tyler Technologies, Inc.",Technology,Software - Application,USA,19.71B,129.37,482.43,3.10%,"233,500"
7484,TYME,"Tyme Technologies, Inc.",Healthcare,Biotechnology,USA,182.57M,-,1.05,2.94%,"1,051,984"
7485,TYO,Direxion Daily 7-10 Year Treasury Bear 3X Shares,Financial,Exchange Traded Fund,USA,-,-,8.44,2.55%,"74,890"
7486,TYRA,"Tyra Biosciences, Inc.",Healthcare,Biotechnology,USA,737.29M,-,18.02,-2.12%,"237,772"
7487,TZA,Direxion Daily Small Cap Bear 3X Shares,Financial,Exchange Traded Fund,USA,-,-,28.82,-5.51%,"10,157,178"
7488,TZOO,Travelzoo,Consumer Cyclical,Travel Services,USA,132.76M,-,11.27,2.55%,"37,289"
7489,TZPSU,TZP Strategies Acquisition Corp.,Financial,Shell Companies,USA,-,-,9.90,0.00%,0
7490,U,Unity Software Inc.,Technology,Software - Application,USA,39.16B,-,140.94,5.57%,"7,041,632"
7491,UA,"Under Armour, Inc.",Consumer Cyclical,Apparel Manufacturing,USA,8.45B,72.52,18.71,2.35%,"2,222,825"
7492,UAA,"Under Armour, Inc.",Consumer Cyclical,Apparel Manufacturing,USA,9.54B,28.31,21.43,3.23%,"6,449,020"
7493,UAE,iShares MSCI UAE ETF,Financial,Exchange Traded Fund,USA,-,-,14.95,0.54%,"2,213"
7494,UAL,"United Airlines Holdings, Inc.",Industrials,Airlines,USA,15.34B,-,47.47,3.92%,"13,623,436"
7495,UAMY,United States Antimony Corporation,Basic Materials,Other Industrial Metals & Mining,USA,89.90M,-,0.86,4.73%,"3,279,532"
7496,UAN,"CVR Partners, LP",Basic Materials,Agricultural Inputs,USA,701.79M,-,67.48,4.31%,"80,345"
7497,UAPR,Innovator S&P 500 Ultra Buffer ETF - April New,Financial,Exchange Traded Fund,USA,-,-,25.91,0.31%,317
7498,UAVS,"AgEagle Aerial Systems, Inc.",Industrials,Aerospace & Defense,USA,245.65M,-,3.32,6.41%,"1,779,912"
7499,UBA,Urstadt Biddle Properties Inc.,Real Estate,REIT - Retail,USA,772.98M,28.93,19.50,0.26%,"98,988"
7500,UBCP,"United Bancorp, Inc.",Financial,Banks - Regional,USA,84.45M,9.53,14.51,2.11%,"6,294"
7501,UBER,"Uber Technologies, Inc.",Technology,Software - Application,USA,85.20B,-,45.48,1.36%,"26,075,462"
7502,UBFO,United Security Bancshares,Financial,Banks - Regional,USA,136.31M,16.37,7.99,0.88%,"38,283"
7503,UBOH,"United Bancshares, Inc.",Financial,Banks - Regional,USA,96.96M,6.99,29.03,-3.36%,"5,783"
7504,UBOT,"Direxion Daily Robotics, Artificial Intelligence & Automation Index Bull 2X Shares",Financial,Exchange Traded Fund,USA,-,-,54.96,3.92%,"17,640"
7505,UBR,ProShares Ultra MSCI Brazil Capped,Financial,Exchange Traded Fund,USA,-,-,28.20,2.00%,"14,823"
7506,UBS,UBS Group AG,Financial,Banks - Diversified,Switzerland,59.45B,7.71,15.79,1.15%,"2,253,400"
7507,UBSI,"United Bankshares, Inc.",Financial,Banks - Regional,USA,4.32B,10.94,33.68,3.31%,"449,692"
7508,UBT,ProShares Ultra 20+ Year Treasury,Financial,Exchange Traded Fund,USA,-,-,54.95,-4.47%,"64,928"
7509,UBX,"Unity Biotechnology, Inc.",Healthcare,Biotechnology,USA,161.01M,-,2.98,0.00%,"407,291"
7510,UCBI,"United Community Banks, Inc.",Financial,Banks - Regional,USA,2.57B,10.79,29.91,3.78%,"369,635"
7511,UCC,ProShares Ultra Consumer Services,Financial,Exchange Traded Fund,USA,-,-,105.08,1.91%,"2,679"
7512,UCIB,UBS ETRACS UBS Bloomberg CMCI Total Return ETN Series B,Financial,Exchange Traded Fund,USA,-,-,19.92,0.96%,444
7513,UCL,uCloudlink Group Inc.,Communication Services,Telecom Services,Hong Kong,149.54M,-,4.83,-5.48%,"46,970"
7514,UCO,ProShares Ultra Bloomberg Crude Oil,Financial,Exchange Traded Fund,USA,-,-,80.55,3.31%,"784,350"
7515,UCON,First Trust TCW Unconstrained Plus Bond ETF,Financial,Exchange Traded Fund,USA,-,-,26.57,-0.30%,"187,425"
7516,UCTT,"Ultra Clean Holdings, Inc.",Technology,Semiconductor Equipment & Materials,USA,2.17B,22.26,47.20,1.07%,"233,101"
7517,UCYB,ProShares Ultra Nasdaq Cybersecurity,Financial,Exchange Traded Fund,USA,-,-,48.93,2.54%,"1,355"
7518,UDEC,Innovator S&P 500 Ultra Buffer ETF - December,Financial,Exchange Traded Fund,USA,-,-,29.71,0.05%,"3,988"
7519,UDN,Invesco DB US Dollar Index Bearish Fund,Financial,Exchange Traded Fund,USA,-,-,20.90,0.43%,"18,993"
7520,UDOW,ProShares UltraPro Dow30,Financial,Exchange Traded Fund,USA,-,-,74.76,4.47%,"2,960,552"
7521,UDR,"UDR, Inc.",Real Estate,REIT - Residential,USA,16.20B,1349.50,53.98,0.63%,"2,747,940"
7522,UE,Urban Edge Properties,Real Estate,REIT - Diversified,USA,2.20B,47.06,18.40,1.55%,"845,792"
7523,UEC,Uranium Energy Corp.,Energy,Uranium,USA,794.79M,-,3.11,0.00%,"6,215,297"
7524,UEIC,Universal Electronics Inc.,Technology,Consumer Electronics,USA,673.64M,23.03,50.46,1.63%,"46,516"
7525,UEPS,"Net 1 UEPS Technologies, Inc.",Technology,Software - Infrastructure,South Africa,269.70M,-,4.65,-0.21%,"58,961"
7526,UEVM,VictoryShares USAA MSCI Emerging Markets Value Momentum ETF,Financial,Exchange Traded Fund,USA,-,-,49.66,1.61%,815
7527,UFAB,"Unique Fabricating, Inc.",Consumer Cyclical,Auto Parts,USA,23.39M,-,2.52,-0.20%,"10,918"
7528,UFCS,"United Fire Group, Inc.",Financial,Insurance - Property & Casualty,USA,579.39M,-,23.25,2.06%,"71,227"
7529,UFEB,Innovator S&P 500 Ultra Buffer ETF - February,Financial,Exchange Traded Fund,USA,-,-,27.65,0.24%,2
7530,UFI,"Unifi, Inc.",Consumer Cyclical,Textile Manufacturing,USA,401.72M,14.41,22.17,4.72%,"86,670"
7531,UFO,Procure Space ETF,Financial,Exchange Traded Fund,USA,-,-,30.59,0.66%,"14,715"
7532,UFPI,"UFP Industries, Inc.",Basic Materials,Lumber & Wood Production,USA,4.31B,10.30,69.31,0.52%,"206,168"
7533,UFPT,"UFP Technologies, Inc.",Consumer Cyclical,Packaging & Containers,USA,475.47M,29.70,62.81,-0.76%,"17,262"
7534,UFS,Domtar Corporation,Basic Materials,Paper & Paper Products,USA,2.79B,-,55.10,0.49%,"279,236"
7535,UG,"United-Guardian, Inc.",Consumer Defensive,Household & Personal Products,USA,65.19M,16.82,14.11,-0.20%,"5,149"
7536,UGA,"United States Gasoline Fund, LP",Financial,Exchange Traded Fund,USA,-,-,37.21,2.23%,"31,655"
7537,UGE,ProShares Ultra Consumer Goods,Financial,Exchange Traded Fund,USA,-,-,92.43,1.42%,112
7538,UGI,UGI Corporation,Utilities,Utilities - Regulated Gas,USA,9.04B,9.65,42.65,-0.26%,"715,363"
7539,UGL,ProShares Ultra Gold,Financial,Exchange Traded Fund,USA,-,-,55.13,-2.30%,"263,774"
7540,UGP,Ultrapar Participacoes S.A.,Energy,Oil & Gas Refining & Marketing,Brazil,3.47B,21.74,3.00,8.30%,"2,327,200"
7541,UGRO,"urban-gro, Inc.",Industrials,Farm & Heavy Construction Machinery,USA,143.68M,-,13.99,9.90%,"329,172"
7542,UHAL,AMERCO,Industrials,Rental & Leasing Services,USA,13.00B,14.77,654.10,-0.02%,"16,539"
7543,UHS,"Universal Health Services, Inc.",Healthcare,Medical Care Facilities,USA,12.09B,11.43,144.42,-0.84%,"1,528,825"
7544,UHT,Universal Health Realty Income Trust,Real Estate,REIT - Healthcare Facilities,USA,802.13M,35.06,57.01,0.58%,"93,932"
7545,UI,Ubiquiti Inc.,Technology,Communication Equipment,USA,19.36B,31.25,305.55,1.32%,"35,090"
7546,UIHC,United Insurance Holdings Corp.,Financial,Insurance - Property & Casualty,USA,135.59M,-,3.53,5.69%,"333,107"
7547,UIS,Unisys Corporation,Technology,Information Technology Services,USA,1.69B,-,24.93,7.00%,"356,890"
7548,UITB,VictoryShares USAA Core Intermediate-Term Bond ETF,Financial,Exchange Traded Fund,USA,-,-,53.88,-0.35%,"6,726"
7549,UIVM,VictoryShares USAA MSCI International Value Momentum ETF,Financial,Exchange Traded Fund,USA,-,-,50.33,1.18%,"1,824"
7550,UJAN,Innovator S&P 500 Ultra Buffer ETF January,Financial,Exchange Traded Fund,USA,-,-,31.25,0.26%,"4,553"
7551,UJB,ProShares Ultra High Yield,Financial,Exchange Traded Fund,USA,-,-,79.13,0.29%,"118,237"
7552,UJUL,Innovator S&P 500 Ultra Buffer ETF - July,Financial,Exchange Traded Fund,USA,-,-,27.16,0.18%,"2,218"
7553,UJUN,Innovator S&P 500 Ultra Buffer ETF - June,Financial,Exchange Traded Fund,USA,-,-,28.95,0.36%,"8,078"
7554,UK,Ucommune International Ltd,Real Estate,Real Estate Services,China,79.64M,-,0.93,1.09%,"126,838"
7555,UL,Unilever PLC,Consumer Defensive,Household & Personal Products,United Kingdom,143.73B,22.63,54.86,0.48%,"1,520,412"
7556,ULBI,Ultralife Corporation,Industrials,Specialty Industrial Machinery,USA,115.93M,30.08,7.46,0.67%,"17,904"
7557,ULCC,"Frontier Group Holdings, Inc.",Industrials,Airlines,USA,3.26B,-,15.50,5.87%,"427,617"
7558,ULE,ProShares Ultra Euro,Financial,Exchange Traded Fund,USA,-,-,14.31,1.01%,"1,413"
7559,ULH,"Universal Logistics Holdings, Inc.",Industrials,Trucking,USA,556.33M,6.73,19.94,-0.94%,"32,271"
7560,ULST,SPDR SSgA Ultra Short Term Bond ETF,Financial,Exchange Traded Fund,USA,-,-,40.46,-0.00%,"41,338"
7561,ULTA,"Ulta Beauty, Inc.",Consumer Cyclical,Specialty Retail,USA,20.88B,29.27,380.76,1.31%,"483,313"
7562,ULTR,IQ Ultra Short Duration ETF,Financial,Exchange Traded Fund,USA,-,-,49.47,-0.03%,"7,672"
7563,ULVM,VictoryShares USAA MSCI USA Value Momentum ETF,Financial,Exchange Traded Fund,USA,-,-,66.73,1.56%,317
7564,UMAR,Innovator S&P 500 Ultra Buffer ETF - March,Financial,Exchange Traded Fund,USA,-,-,29.32,0.31%,"2,180"
7565,UMBF,UMB Financial Corporation,Financial,Banks - Regional,USA,4.50B,11.08,93.70,4.10%,"267,074"
7566,UMC,United Microelectronics Corporation,Technology,Semiconductors,Taiwan,30.08B,18.96,11.87,1.11%,"3,627,044"
7567,UMDD,ProShares UltraPro MidCap400,Financial,Exchange Traded Fund,USA,-,-,30.87,4.50%,"29,126"
7568,UMH,"UMH Properties, Inc.",Real Estate,REIT - Residential,USA,1.16B,58.89,23.79,-0.21%,"157,459"
7569,UMI,USCF Midstream Energy Income Fund,Financial,Exchange Traded Fund,USA,-,-,28.87,2.39%,"5,967"
7570,UMPQ,Umpqua Holdings Corporation,Financial,Banks - Regional,USA,4.36B,8.71,19.72,2.98%,"1,245,641"
7571,UNAM,Unico American Corporation,Financial,Insurance - Property & Casualty,USA,18.62M,-,3.52,-3.30%,"12,182"
7572,UNB,"Union Bankshares, Inc.",Financial,Banks - Regional,USA,135.78M,10.00,30.65,-0.97%,"2,905"
7573,UNCY,"Unicycive Therapeutics, Inc.",Healthcare,Biotechnology,USA,40.42M,-,2.75,5.36%,"362,745"
